# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: ssn
# repeat: 2000
# warmup: 1 (untimed solves per cell, discarded)
# trace: off
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-base/build/bench/hven_sqp_corpus --hs --engine ssn --repeat 2000 --hs-warmup 1 --hs-trace off --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art2/raw/leg2/ssn/off/passB-base-r1.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T16:31:57Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,ssn,off,2000,1,1.685331500e-03,1.646832000e-03,2.260009000e-03,36.383169,0.196367,1,Optimal,6.9335124869616801e-24,29,0,129,0,0,0,0,0,0,30,0,0,0,0,0
3,ssn,off,2000,1,3.249730000e-04,3.140380000e-04,3.856580000e-04,22.038754,0.085631,1,Optimal,5.6137622037909853e-18,4,3,25,0,0,0,0,0,0,5,0,0,0,0,0
5,ssn,off,2000,1,3.022585000e-04,2.924980000e-04,5.837870000e-04,96.370822,0.100900,1,Optimal,-1.9132229549810367,4,0,23,0,0,0,0,0,0,5,0,0,0,0,0
6,ssn,off,2000,1,1.069465000e-03,1.054595000e-03,1.163724000e-03,10.204074,0.034577,1,Optimal,0,8,8,73,0,0,0,0,0,0,9,0,0,0,0,0
7,ssn,off,2000,1,1.114914000e-03,1.100225000e-03,1.363413000e-03,23.606126,0.041096,1,Optimal,-1.7320508086422388,9,10,70,0,0,0,0,0,0,10,0,0,0,0,0
10,ssn,off,2000,1,6.558728000e-03,6.480438000e-03,7.501203000e-03,15.563460,0.030588,1,Optimal,-1.0000000024811417,14,200,206,0,0,8,48,0,0,15,0,0,0,0,0
11,ssn,off,2000,1,2.027455000e-03,2.005590000e-03,2.248729000e-03,11.992325,0.021406,1,Optimal,-8.4984642243504283,7,47,76,0,0,2,12,0,0,8,0,0,0,0,0
12,ssn,off,2000,1,4.126380000e-04,4.000380000e-04,5.047270000e-04,25.370664,0.057864,1,Optimal,-30.000000000910365,6,0,27,0,0,0,0,0,0,7,0,0,0,0,0
14,ssn,off,2000,1,3.627685000e-04,3.534980000e-04,4.244780000e-04,19.566197,0.062654,1,Optimal,1.393464980687884,5,0,19,0,0,0,0,0,0,6,0,0,0,0,0
15,ssn,off,2000,1,1.186219000e-03,1.163425000e-03,1.285203000e-03,10.266064,0.033636,1,Optimal,360.37976717049241,7,21,44,0,0,1,6,0,0,8,0,0,0,0,0
22,ssn,off,2000,1,5.229375000e-04,5.098870000e-04,8.500350000e-04,65.045632,0.089035,1,Optimal,1,2,6,34,0,0,0,0,0,0,3,0,0,0,0,0
24,ssn,off,2000,1,6.484615000e-04,6.302670000e-04,8.858160000e-04,39.408508,0.049363,1,Optimal,-1.0000000000000002,3,10,22,0,0,0,0,0,0,4,0,0,0,0,0
25,ssn,off,2000,1,2.663000000e-05,2.628000000e-05,3.572000000e-05,35.448742,0.091429,1,Optimal,32.834999999663594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,ssn,off,2000,1,1.126319000e-03,1.112754000e-03,1.559622000e-03,39.675083,0.055654,1,Optimal,2.282201460984409e-12,17,0,61,0,0,0,0,0,0,18,0,0,0,0,0
27,ssn,off,2000,1,1.530982000e-03,1.485653000e-03,1.998620000e-03,33.505750,0.062919,1,Optimal,0.040000000000000001,4,27,74,0,0,1,6,0,0,5,0,0,0,0,0
28,ssn,off,2000,1,2.784585000e-04,2.714180000e-04,3.420890000e-04,25.379365,0.076584,1,Optimal,1.2325951644078309e-32,3,0,20,0,0,0,0,0,0,4,0,0,0,0,0
30,ssn,off,2000,1,7.048015000e-04,6.854970000e-04,1.002835000e-03,45.025160,0.064274,1,Optimal,1.0000002384185498,11,0,38,0,0,0,0,0,0,12,0,0,0,0,0
33,ssn,off,2000,1,5.380380000e-04,5.243970000e-04,6.922260000e-04,31.192778,0.056607,1,Optimal,-4.000000000818825,4,3,29,0,0,0,0,0,0,5,0,0,0,0,0
35,ssn,off,2000,1,1.341590000e-04,1.308000000e-04,1.819090000e-04,38.095842,0.111158,1,Optimal,0.1111111111111108,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0
38,ssn,off,2000,1,5.184665000e-03,5.143765000e-03,6.160930000e-03,19.618722,0.031972,1,Optimal,3.5412104488228488e-19,49,28,327,0,0,0,0,0,0,50,0,0,0,0,0
39,ssn,off,2000,1,1.129409500e-03,1.118574000e-03,1.459793000e-03,30.212160,0.039033,1,Optimal,-1.0000000251945493,9,7,64,0,0,0,0,0,0,10,0,0,0,0,0
40,ssn,off,2000,1,3.243635000e-04,3.165590000e-04,4.555870000e-04,42.861789,0.076464,1,Optimal,-0.25000000000317785,4,0,12,0,0,0,0,0,0,5,0,0,0,0,0
43,ssn,off,2000,1,8.959760000e-04,8.782350000e-04,1.035295000e-03,17.529487,0.032515,1,Optimal,-44.000000001934538,7,5,54,0,0,0,0,0,0,8,0,0,0,0,0
45,ssn,off,2000,1,7.812115000e-04,7.673660000e-04,3.663522000e-03,370.726237,0.248983,1,Optimal,0.99999987823864456,3,6,31,0,0,0,0,0,0,4,0,0,0,0,0
76,ssn,off,2000,1,2.770835000e-04,2.727690000e-04,3.956880000e-04,44.361718,0.074638,1,Optimal,-4.6818181818181817,2,0,18,0,0,0,0,0,0,3,0,0,0,0,0
77,ssn,off,2000,1,1.042135000e-03,1.027925000e-03,1.290004000e-03,25.148277,0.035565,1,Optimal,0.24150512879002844,12,4,41,2,0,0,0,0,0,13,0,0,0,0,0
79,ssn,off,2000,1,3.446235000e-04,3.365980000e-04,4.506880000e-04,33.105694,0.077643,1,Optimal,0.078776821223127472,4,0,12,0,0,0,0,0,0,5,0,0,0,0,0
