# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: ssn
# repeat: 2000
# warmup: 1 (untimed solves per cell, discarded)
# trace: off
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-base/build/bench/hven_sqp_corpus --hs --engine ssn --repeat 2000 --hs-warmup 1 --hs-trace off --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art/raw/leg2/ssn/off/passB-base-r2.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T13:29:33Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,ssn,off,2000,1,1.687981000e-03,1.651462000e-03,2.286709000e-03,37.633540,0.194953,1,Optimal,6.9335124869616801e-24,29,0,129,0,0,0,0,0,0,30,0,0,0,0,0
3,ssn,off,2000,1,3.231780000e-04,3.136280000e-04,4.558480000e-04,44.006708,0.102022,1,Optimal,5.6137622037909853e-18,4,3,25,0,0,0,0,0,0,5,0,0,0,0,0
5,ssn,off,2000,1,2.992740000e-04,2.939790000e-04,3.905880000e-04,32.281120,0.080647,1,Optimal,-1.9132229549810367,4,0,23,0,0,0,0,0,0,5,0,0,0,0,0
6,ssn,off,2000,1,1.067144500e-03,1.053395000e-03,1.744042000e-03,64.719164,0.065348,1,Optimal,0,8,8,73,0,0,0,0,0,0,9,0,0,0,0,0
7,ssn,off,2000,1,1.110144000e-03,1.097405000e-03,1.767792000e-03,60.387391,0.062888,1,Optimal,-1.7320508086422388,9,10,70,0,0,0,0,0,0,10,0,0,0,0,0
10,ssn,off,2000,1,6.576758000e-03,6.511208000e-03,7.646163000e-03,17.257059,0.034989,1,Optimal,-1.0000000024811417,14,200,206,0,0,8,48,0,0,15,0,0,0,0,0
11,ssn,off,2000,1,2.034720500e-03,2.016381000e-03,2.346468000e-03,16.222720,0.026262,1,Optimal,-8.4984642243504283,7,47,76,0,0,2,12,0,0,8,0,0,0,0,0
12,ssn,off,2000,1,4.104930000e-04,3.986280000e-04,4.991780000e-04,24.494937,0.064885,1,Optimal,-30.000000000910365,6,0,27,0,0,0,0,0,0,7,0,0,0,0,0
14,ssn,off,2000,1,3.615830000e-04,3.530380000e-04,4.559680000e-04,28.466493,0.069056,1,Optimal,1.393464980687884,5,0,19,0,0,0,0,0,0,6,0,0,0,0,0
15,ssn,off,2000,1,1.192689500e-03,1.174095000e-03,1.373063000e-03,16.682297,0.037296,1,Optimal,360.37976717049241,7,21,44,0,0,1,6,0,0,8,0,0,0,0,0
