# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: ssn
# repeat: 2000
# warmup: 1 (untimed solves per cell, discarded)
# trace: sink
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-base/build/bench/hven_sqp_corpus --hs --engine ssn --repeat 2000 --hs-warmup 1 --hs-trace sink --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art/raw/leg2/ssn/sink/base-r2.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T13:43:48Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,ssn,sink,2000,1,1.683807500e-03,1.648483000e-03,2.338079000e-03,40.954563,0.192123,1,Optimal,6.9335124869616801e-24,29,0,129,0,0,0,0,0,0,30,29,0,0,0,0
3,ssn,sink,2000,1,3.206185000e-04,3.142890000e-04,4.221080000e-04,33.628440,0.087277,1,Optimal,5.6137622037909853e-18,4,3,25,0,0,0,0,0,0,5,5,0,0,0,0
5,ssn,sink,2000,1,2.972735000e-04,2.931880000e-04,4.547480000e-04,54.347259,0.090065,1,Optimal,-1.9132229549810367,4,0,23,0,0,0,0,0,0,5,4,0,0,0,0
6,ssn,sink,2000,1,1.062375000e-03,1.052725000e-03,1.271784000e-03,20.619743,0.035832,1,Optimal,0,8,8,73,0,0,0,0,0,0,9,10,0,0,0,0
7,ssn,sink,2000,1,1.108805000e-03,1.099075000e-03,1.490663000e-03,35.316219,0.039241,1,Optimal,-1.7320508086422388,9,10,70,0,0,0,0,0,0,10,11,0,0,0,0
10,ssn,sink,2000,1,6.553696000e-03,6.491862000e-03,7.792866000e-03,19.851455,0.035063,1,Optimal,-1.0000000024811417,14,200,206,0,0,8,48,0,0,15,22,0,56,0,0
11,ssn,sink,2000,1,2.023671000e-03,2.008131000e-03,2.302070000e-03,14.525039,0.023346,1,Optimal,-8.4984642243504283,7,47,76,0,0,2,12,0,0,8,10,0,14,0,0
12,ssn,sink,2000,1,4.085180000e-04,3.967180000e-04,5.373180000e-04,34.417088,0.060888,1,Optimal,-30.000000000910365,6,0,27,0,0,0,0,0,0,7,6,0,0,0,0
14,ssn,sink,2000,1,3.600990000e-04,3.515480000e-04,5.102980000e-04,44.085099,0.071778,1,Optimal,1.393464980687884,5,0,19,0,0,0,0,0,0,6,5,0,0,0,0
15,ssn,sink,2000,1,1.178525000e-03,1.165855000e-03,1.395974000e-03,19.526018,0.032217,1,Optimal,360.37976717049241,7,21,44,0,0,1,6,0,0,8,8,0,7,0,0
22,ssn,sink,2000,1,5.200675000e-04,5.082280000e-04,6.941570000e-04,35.750936,0.049334,1,Optimal,1,2,6,34,0,0,0,0,0,0,3,3,0,0,0,0
24,ssn,sink,2000,1,6.463170000e-04,6.194970000e-04,8.679170000e-04,38.436247,0.054237,1,Optimal,-1.0000000000000002,3,10,22,0,0,0,0,0,0,4,5,0,0,0,0
25,ssn,sink,2000,1,2.682000000e-05,2.650000000e-05,3.533000000e-05,32.923192,0.097858,1,Optimal,32.834999999663594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,ssn,sink,2000,1,1.116925000e-03,1.103965000e-03,3.972182000e-03,256.795846,0.174499,1,Optimal,2.282201460984409e-12,17,0,61,0,0,0,0,0,0,18,17,0,0,0,0
27,ssn,sink,2000,1,1.521048500e-03,1.482933000e-03,1.802742000e-03,21.025562,0.057017,1,Optimal,0.040000000000000001,4,27,74,0,0,1,6,0,0,5,5,0,7,0,0
28,ssn,sink,2000,1,2.738285000e-04,2.686190000e-04,4.954580000e-04,82.839807,0.252326,1,Optimal,1.2325951644078309e-32,3,0,20,0,0,0,0,0,0,4,3,0,0,0,0
30,ssn,sink,2000,1,7.002970000e-04,6.850970000e-04,8.391670000e-04,22.000665,0.039872,1,Optimal,1.0000002384185498,11,0,38,0,0,0,0,0,0,12,11,0,0,0,0
33,ssn,sink,2000,1,5.353680000e-04,5.216880000e-04,6.353570000e-04,21.231938,0.048083,1,Optimal,-4.000000000818825,4,3,29,0,0,0,0,0,0,5,5,0,0,0,0
35,ssn,sink,2000,1,1.323790000e-04,1.303190000e-04,2.265790000e-04,72.715461,0.107178,1,Optimal,0.1111111111111108,1,0,7,0,0,0,0,0,0,2,1,0,0,0,0
38,ssn,sink,2000,1,5.145972000e-03,5.101168000e-03,5.565035000e-03,9.014177,0.016062,1,Optimal,3.5412104488228488e-19,49,28,327,0,0,0,0,0,0,50,56,0,0,0,0
39,ssn,sink,2000,1,1.123035000e-03,1.114205000e-03,1.380164000e-03,23.682165,0.033516,1,Optimal,-1.0000000251945493,9,7,64,0,0,0,0,0,0,10,10,0,0,0,0
40,ssn,sink,2000,1,3.200990000e-04,3.160890000e-04,4.604580000e-04,45.101359,0.078123,1,Optimal,-0.25000000000317785,4,0,12,0,0,0,0,0,0,5,4,0,0,0,0
43,ssn,sink,2000,1,8.906360000e-04,8.744860000e-04,1.214594000e-03,38.187093,0.045096,1,Optimal,-44.000000001934538,7,5,54,0,0,0,0,0,0,8,8,0,0,0,0
45,ssn,sink,2000,1,7.809165000e-04,7.682870000e-04,1.073145000e-03,39.038489,0.039198,1,Optimal,0.99999987823864456,3,6,31,0,0,0,0,0,0,4,5,0,0,0,0
76,ssn,sink,2000,1,2.760390000e-04,2.724390000e-04,4.473480000e-04,63.363872,0.083019,1,Optimal,-4.6818181818181817,2,0,18,0,0,0,0,0,0,3,2,0,0,0,0
77,ssn,sink,2000,1,1.039785500e-03,1.031396000e-03,1.237274000e-03,19.800045,0.035971,1,Optimal,0.24150512879002844,12,4,41,2,0,0,0,0,0,13,12,2,0,0,0
79,ssn,sink,2000,1,3.411935000e-04,3.359180000e-04,5.251070000e-04,55.449181,0.118339,1,Optimal,0.078776821223127472,4,0,12,0,0,0,0,0,0,5,4,0,0,0,0
