cell_id,kkt_stationarity,kkt_complementarity,kkt_primal,ms_stationarity,ms_complementarity,ms_primal,verdict_equal
f7_n825_path_neutral_control,1.023066238e-10,1.539399008e-13,1.874508326e-10,1.023066238e-10,1.539399008e-13,1.874508326e-10,1
