cell_id,kkt_stationarity,kkt_complementarity,kkt_primal,ms_stationarity,ms_complementarity,ms_primal,verdict_equal
f7_n800_path_warm,4.212497650e-10,1.295715293e-15,4.285150013e-11,4.212497650e-10,1.295715293e-15,4.285150013e-11,1
