# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: ipm
# repeat: 125
# warmup: 1 (untimed solves per cell, discarded)
# trace: off
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-base/build/bench/hven_sqp_corpus --hs --engine ipm --repeat 125 --hs-warmup 1 --csv /home/ghecht/Projects/hven/.scratch/w5t89r/calib/hs-ipm-N125.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T12:13:07Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,ipm,off,125,1,2.386839000e-03,2.308049000e-03,2.836716000e-03,22.149253,0.312423,1,Optimal,6.936546680196378e-24,29,0,219,0,0,0,0,0,0,30,0,0,0,0,0
3,ipm,off,125,1,6.261970000e-04,6.070470000e-04,7.404770000e-04,21.307991,0.538984,1,Optimal,5.6137605401209312e-18,4,0,71,0,0,0,0,0,0,5,0,0,0,0,0
5,ipm,off,125,1,4.000080000e-04,3.875480000e-04,6.305770000e-04,60.756035,0.881921,1,Optimal,-1.9132229549810362,4,0,34,0,0,0,0,0,0,5,0,0,0,0,0
6,ipm,off,125,1,9.670260000e-04,9.493860000e-04,1.093315000e-03,14.883674,0.404387,1,Optimal,0,8,0,87,0,0,0,0,0,0,9,0,0,0,0,0
7,ipm,off,125,1,1.119374000e-03,1.101985000e-03,1.268034000e-03,14.834095,0.402733,1,Optimal,-1.7320508086422415,9,0,111,0,0,0,0,0,0,10,0,0,0,0,0
10,ipm,off,125,1,4.752877000e-03,4.607168000e-03,5.143875000e-03,11.292255,0.170818,1,Optimal,-1.0000000024811382,14,177,71,0,0,8,44,3,0,15,0,0,0,0,0
11,ipm,off,125,1,1.232615000e-03,1.197334000e-03,1.444913000e-03,20.085672,0.401409,1,Optimal,-8.4984642243504283,7,16,81,0,0,2,6,2,0,8,0,0,0,0,0
12,ipm,off,125,1,7.658070000e-04,7.331960000e-04,8.753260000e-04,18.559507,0.468451,1,Optimal,-30.000000000910365,6,0,63,0,0,0,0,0,0,7,0,0,0,0,0
14,ipm,off,125,1,5.704270000e-04,5.544970000e-04,6.953970000e-04,24.700794,0.581781,1,Optimal,1.393464980687884,5,0,39,0,0,0,0,0,0,6,0,0,0,0,0
15,ipm,off,125,1,3.196614000e-03,3.096495000e-03,3.356394000e-03,8.130447,0.217807,1,Optimal,360.37976717122223,9,32,242,0,0,2,9,1,0,10,0,0,0,0,0
