# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: walk
# repeat: 1000
# warmup: 1 (untimed solves per cell, discarded)
# trace: off
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-head/build/bench/hven_sqp_corpus --hs --engine walk --repeat 1000 --hs-warmup 1 --hs-trace off --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art2/raw/leg2/walk/off/passB-head-r3.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T16:05:04Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,walk,off,1000,1,1.259019000e-03,1.244784000e-03,2.016131000e-03,61.265716,0.121400,1,optimal,6.936546680196378e-24,29,66,27,0,0,0,0,0,0,30,0,0,0,0,0
3,walk,off,1000,1,2.181890000e-04,2.157390000e-04,2.960890000e-04,36.825871,0.108384,1,optimal,5.6137536525295306e-18,4,9,4,0,0,0,0,0,0,5,0,0,0,0,0
5,walk,off,1000,1,1.821540000e-04,1.798690000e-04,3.803880000e-04,110.082128,0.250840,1,optimal,-1.9132229549810362,4,9,4,0,0,0,0,0,0,5,0,0,0,0,0
6,walk,off,1000,1,5.761820000e-04,5.640970000e-04,6.255470000e-04,10.665033,0.044359,1,optimal,0,8,22,8,0,0,0,0,0,0,9,0,0,0,0,0
7,walk,off,1000,1,7.309415000e-04,7.178060000e-04,9.595350000e-04,33.070909,0.055238,1,optimal,-1.7320508086422415,9,28,11,0,0,0,0,0,0,10,0,0,0,0,0
10,walk,off,1000,1,5.409293000e-03,5.346393000e-03,6.068220000e-03,13.344202,0.056846,1,optimal,-1.0000000024811382,14,218,64,0,0,8,48,0,0,15,0,0,0,0,0
11,walk,off,1000,1,1.332733500e-03,1.322653000e-03,1.813421000e-03,36.824166,0.055121,1,optimal,-8.4984642243504283,7,55,9,0,0,2,12,0,0,8,0,0,0,0,0
12,walk,off,1000,1,3.926330000e-04,3.881380000e-04,4.435980000e-04,14.125150,0.064468,1,optimal,-30.000000000910362,6,16,6,0,0,0,0,0,0,7,0,0,0,0,0
14,walk,off,1000,1,2.492490000e-04,2.469190000e-04,3.415480000e-04,37.965649,0.088627,1,optimal,1.393464980687884,5,10,5,0,0,0,0,0,0,6,0,0,0,0,0
15,walk,off,1000,1,9.922250000e-04,9.869450000e-04,1.238524000e-03,25.355035,0.040976,1,optimal,360.37976717049241,7,37,8,0,0,1,6,0,0,8,0,0,0,0,0
22,walk,off,1000,1,2.507490000e-04,2.480290000e-04,5.831170000e-04,133.634830,0.194035,1,optimal,1,2,8,2,0,0,0,0,0,0,3,0,0,0,0,0
24,walk,off,1000,1,4.271930000e-04,4.205180000e-04,3.273664000e-03,667.882198,0.895165,1,optimal,-1.0000000000000002,3,11,4,0,0,0,0,0,0,4,0,0,0,0,0
25,walk,off,1000,1,2.700900000e-05,2.669000000e-05,3.628000000e-05,35.506683,0.149261,1,optimal,32.834999999663594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,walk,off,1000,1,8.760310000e-04,8.651060000e-04,9.972650000e-04,15.086110,0.033955,1,optimal,2.2822014587976076e-12,17,37,17,0,0,0,0,0,0,18,0,0,0,0,0
27,walk,off,1000,1,1.304934000e-03,1.288233000e-03,1.437083000e-03,11.406707,0.038390,1,optimal,0.040000000000000001,4,37,40,0,0,1,6,0,0,5,0,0,0,0,0
28,walk,off,1000,1,2.197490000e-04,2.175690000e-04,3.070580000e-04,40.723280,0.115539,1,optimal,1.2325951644078309e-32,3,8,3,0,0,0,0,0,0,4,0,0,0,0,0
30,walk,off,1000,1,6.303720000e-04,6.178870000e-04,6.829770000e-04,10.325649,0.052667,1,optimal,1.0000002384185596,11,24,11,0,0,0,0,0,0,12,0,0,0,0,0
33,walk,off,1000,1,6.652265000e-04,6.526270000e-04,7.956560000e-04,21.500797,0.053676,1,optimal,-3.9999999999737859,4,16,5,0,0,0,0,0,0,5,0,0,0,0,0
35,walk,off,1000,1,9.118950000e-05,9.023000000e-05,1.334400000e-04,47.384841,0.150816,1,optimal,0.1111111111111108,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0
38,walk,off,1000,1,3.282524000e-03,3.243425000e-03,3.569953000e-03,9.947467,0.025200,1,optimal,3.5412391703464998e-19,49,137,48,0,0,0,0,0,0,50,0,0,0,0,0
39,walk,off,1000,1,6.761220000e-04,6.647670000e-04,8.305360000e-04,24.517617,0.064653,1,optimal,-1.0000000251936934,9,26,13,0,0,0,0,0,0,10,0,0,0,0,0
40,walk,off,1000,1,2.297240000e-04,2.275890000e-04,2.760290000e-04,21.086173,0.097284,1,optimal,-0.25000000000317785,4,8,4,0,0,0,0,0,0,5,0,0,0,0,0
43,walk,off,1000,1,6.419970000e-04,6.282270000e-04,7.957460000e-04,26.093424,0.065570,1,optimal,-44.000000001934538,7,23,7,0,0,0,0,0,0,8,0,0,0,0,0
45,walk,off,1000,1,5.131925000e-04,5.041270000e-04,5.562270000e-04,10.152136,0.055499,1,optimal,1,3,8,3,0,0,0,0,0,0,4,0,0,0,0,0
76,walk,off,1000,1,2.748385000e-04,2.713690000e-04,3.870180000e-04,42.078894,0.121823,1,optimal,-4.6818181818181817,2,9,2,0,0,0,0,0,0,3,0,0,0,0,0
77,walk,off,1000,1,7.098665000e-04,6.986670000e-04,7.933860000e-04,13.343213,0.047161,1,optimal,0.24150512879002839,12,29,10,2,0,0,0,0,0,13,0,0,0,0,0
79,walk,off,1000,1,2.382040000e-04,2.361490000e-04,3.288690000e-04,38.924619,0.114656,1,optimal,0.078776821223127472,4,8,4,0,0,0,0,0,0,5,0,0,0,0,0
