# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: walk
# repeat: 1000
# warmup: 1 (untimed solves per cell, discarded)
# trace: off
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-base/build/bench/hven_sqp_corpus --hs --engine walk --repeat 1000 --hs-warmup 1 --hs-trace off --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art2/raw/leg2/walk/off/base-r2.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T16:01:34Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,walk,off,1000,1,1.272699000e-03,1.263054000e-03,1.436873000e-03,13.657511,0.038119,1,Optimal,6.936546680196378e-24,29,66,27,0,0,0,0,0,0,30,0,0,0,0,0
3,walk,off,1000,1,2.213390000e-04,2.188790000e-04,2.809190000e-04,28.029403,0.102677,1,Optimal,5.6137536525295306e-18,4,9,4,0,0,0,0,0,0,5,0,0,0,0,0
5,walk,off,1000,1,1.838090000e-04,1.817090000e-04,2.527390000e-04,38.643374,0.118966,1,Optimal,-1.9132229549810362,4,9,4,0,0,0,0,0,0,5,0,0,0,0,0
6,walk,off,1000,1,5.831525000e-04,5.725280000e-04,7.177960000e-04,24.910808,0.068245,1,Optimal,0,8,22,8,0,0,0,0,0,0,9,0,0,0,0,0
7,walk,off,1000,1,7.381870000e-04,7.250370000e-04,1.162454000e-03,59.255582,0.125433,1,Optimal,-1.7320508086422415,9,28,11,0,0,0,0,0,0,10,0,0,0,0,0
10,walk,off,1000,1,5.477978000e-03,5.411674000e-03,6.114260000e-03,12.825645,0.058818,1,Optimal,-1.0000000024811382,14,218,64,0,0,8,48,0,0,15,0,0,0,0,0
11,walk,off,1000,1,1.349973500e-03,1.335114000e-03,2.169629000e-03,61.817139,0.281026,1,Optimal,-8.4984642243504283,7,55,9,0,0,2,12,0,0,8,0,0,0,0,0
12,walk,off,1000,1,4.042880000e-04,3.889280000e-04,5.408880000e-04,37.587067,0.106224,1,Optimal,-30.000000000910362,6,16,6,0,0,0,0,0,0,7,0,0,0,0,0
14,walk,off,1000,1,2.556835000e-04,2.499780000e-04,3.291280000e-04,30.956241,0.105546,1,Optimal,1.393464980687884,5,10,5,0,0,0,0,0,0,6,0,0,0,0,0
15,walk,off,1000,1,1.003135000e-03,9.939750000e-04,1.185445000e-03,19.087162,0.063252,1,Optimal,360.37976717049241,7,37,8,0,0,1,6,0,0,8,0,0,0,0,0
22,walk,off,1000,1,2.528985000e-04,2.501880000e-04,3.407580000e-04,35.812787,0.149957,1,Optimal,1,2,8,2,0,0,0,0,0,0,3,0,0,0,0,0
24,walk,off,1000,1,4.404930000e-04,4.287380000e-04,5.865470000e-04,35.825541,0.098022,1,Optimal,-1.0000000000000002,3,11,4,0,0,0,0,0,0,4,0,0,0,0,0
25,walk,off,1000,1,2.654000000e-05,2.623000000e-05,3.801900000e-05,44.419744,0.140576,1,Optimal,32.834999999663594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,walk,off,1000,1,8.895310000e-04,8.764760000e-04,1.101745000e-03,25.324469,0.065494,1,Optimal,2.2822014587976076e-12,17,37,17,0,0,0,0,0,0,18,0,0,0,0,0
27,walk,off,1000,1,1.334278000e-03,1.306773000e-03,1.554432000e-03,18.561274,0.085929,1,Optimal,0.040000000000000001,4,37,40,0,0,1,6,0,0,5,0,0,0,0,0
28,walk,off,1000,1,2.241530000e-04,2.206090000e-04,3.705380000e-04,66.886903,0.177801,1,Optimal,1.2325951644078309e-32,3,8,3,0,0,0,0,0,0,4,0,0,0,0,0
30,walk,off,1000,1,6.362820000e-04,6.246570000e-04,7.635660000e-04,21.831358,0.067685,1,Optimal,1.0000002384185596,11,24,11,0,0,0,0,0,0,12,0,0,0,0,0
33,walk,off,1000,1,6.727370000e-04,6.609670000e-04,8.433760000e-04,27.114459,0.080774,1,Optimal,-3.9999999999737859,4,16,5,0,0,0,0,0,0,5,0,0,0,0,0
35,walk,off,1000,1,9.093000000e-05,8.992900000e-05,1.264390000e-04,40.151765,0.170812,1,Optimal,0.1111111111111108,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0
38,walk,off,1000,1,3.322369000e-03,3.288264000e-03,5.749792000e-03,74.089543,0.139341,1,Optimal,3.5412391703464998e-19,49,137,48,0,0,0,0,0,0,50,0,0,0,0,0
