# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: walk
# repeat: 1000
# warmup: 1 (untimed solves per cell, discarded)
# trace: off
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-head/build/bench/hven_sqp_corpus --hs --engine walk --repeat 1000 --hs-warmup 1 --hs-trace off --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art2/raw/leg2/walk/off/head-r2.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T16:01:57Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,walk,off,1000,1,1.257124000e-03,1.248594000e-03,2.101620000e-03,67.855359,0.102925,1,optimal,6.936546680196378e-24,29,66,27,0,0,0,0,0,0,30,0,0,0,0,0
3,walk,off,1000,1,2.179890000e-04,2.152290000e-04,2.597480000e-04,20.422590,0.100113,1,optimal,5.6137536525295306e-18,4,9,4,0,0,0,0,0,0,5,0,0,0,0,0
5,walk,off,1000,1,1.812540000e-04,1.788490000e-04,2.644880000e-04,47.248061,0.132379,1,optimal,-1.9132229549810362,4,9,4,0,0,0,0,0,0,5,0,0,0,0,0
6,walk,off,1000,1,5.777220000e-04,5.668180000e-04,9.757860000e-04,70.789757,0.145377,1,optimal,0,8,22,8,0,0,0,0,0,0,9,0,0,0,0,0
7,walk,off,1000,1,7.332810000e-04,7.200060000e-04,1.239233000e-03,70.808735,0.130990,1,optimal,-1.7320508086422415,9,28,11,0,0,0,0,0,0,10,0,0,0,0,0
10,walk,off,1000,1,5.402459000e-03,5.339384000e-03,9.833742000e-03,83.190969,0.200869,1,optimal,-1.0000000024811382,14,218,64,0,0,8,48,0,0,15,0,0,0,0,0
11,walk,off,1000,1,1.335544000e-03,1.325293000e-03,2.276559000e-03,71.226856,0.154334,1,optimal,-8.4984642243504283,7,55,9,0,0,2,12,0,0,8,0,0,0,0,0
12,walk,off,1000,1,3.914630000e-04,3.872580000e-04,7.027470000e-04,80.592291,0.191378,1,optimal,-30.000000000910362,6,16,6,0,0,0,0,0,0,7,0,0,0,0,0
14,walk,off,1000,1,2.497790000e-04,2.470190000e-04,3.057480000e-04,23.512385,0.093979,1,optimal,1.393464980687884,5,10,5,0,0,0,0,0,0,6,0,0,0,0,0
15,walk,off,1000,1,9.942650000e-04,9.803650000e-04,1.708922000e-03,73.275938,0.107759,1,optimal,360.37976717049241,7,37,8,0,0,1,6,0,0,8,0,0,0,0,0
22,walk,off,1000,1,2.516535000e-04,2.491390000e-04,3.694690000e-04,47.815747,0.137467,1,optimal,1,2,8,2,0,0,0,0,0,0,3,0,0,0,0,0
24,walk,off,1000,1,4.261030000e-04,4.187380000e-04,7.378860000e-04,74.899261,0.167007,1,optimal,-1.0000000000000002,3,11,4,0,0,0,0,0,0,4,0,0,0,0,0
25,walk,off,1000,1,2.681000000e-05,2.649000000e-05,3.561000000e-05,34.017158,0.141841,1,optimal,32.834999999663594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,walk,off,1000,1,8.761560000e-04,8.653450000e-04,1.525763000e-03,75.376759,0.128751,1,optimal,2.2822014587976076e-12,17,37,17,0,0,0,0,0,0,18,0,0,0,0,0
27,walk,off,1000,1,1.304593500e-03,1.291634000e-03,2.174519000e-03,67.675103,0.094604,1,optimal,0.040000000000000001,4,37,40,0,0,1,6,0,0,5,0,0,0,0,0
28,walk,off,1000,1,2.211390000e-04,2.192990000e-04,2.932880000e-04,33.458142,0.099829,1,optimal,1.2325951644078309e-32,3,8,3,0,0,0,0,0,0,4,0,0,0,0,0
30,walk,off,1000,1,6.296120000e-04,6.165170000e-04,3.474213000e-03,453.882073,0.618392,1,optimal,1.0000002384185596,11,24,11,0,0,0,0,0,0,12,0,0,0,0,0
33,walk,off,1000,1,6.652370000e-04,6.519570000e-04,8.675450000e-04,32.407698,0.072013,1,optimal,-3.9999999999737859,4,16,5,0,0,0,0,0,0,5,0,0,0,0,0
35,walk,off,1000,1,9.096950000e-05,9.009000000e-05,1.366390000e-04,51.169898,0.148415,1,optimal,0.1111111111111108,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0
38,walk,off,1000,1,3.279494000e-03,3.243544000e-03,4.055900000e-03,24.770773,0.040330,1,optimal,3.5412391703464998e-19,49,137,48,0,0,0,0,0,0,50,0,0,0,0,0
39,walk,off,1000,1,6.779720000e-04,6.665370000e-04,8.585660000e-04,28.324031,0.065076,1,optimal,-1.0000000251936934,9,26,13,0,0,0,0,0,0,10,0,0,0,0,0
40,walk,off,1000,1,2.297540000e-04,2.276390000e-04,2.798690000e-04,22.733010,0.088733,1,optimal,-0.25000000000317785,4,8,4,0,0,0,0,0,0,5,0,0,0,0,0
43,walk,off,1000,1,6.422970000e-04,6.285970000e-04,8.943850000e-04,41.380857,0.076463,1,optimal,-44.000000001934538,7,23,7,0,0,0,0,0,0,8,0,0,0,0,0
45,walk,off,1000,1,5.134670000e-04,5.042980000e-04,5.580270000e-04,10.463964,0.044951,1,optimal,1,3,8,3,0,0,0,0,0,0,4,0,0,0,0,0
76,walk,off,1000,1,2.746990000e-04,2.720990000e-04,3.622280000e-04,32.810094,0.104077,1,optimal,-4.6818181818181817,2,9,2,0,0,0,0,0,0,3,0,0,0,0,0
77,walk,off,1000,1,7.114465000e-04,7.002360000e-04,8.227460000e-04,17.219847,0.042237,1,optimal,0.24150512879002839,12,29,10,2,0,0,0,0,0,13,0,0,0,0,0
79,walk,off,1000,1,2.380580000e-04,2.358890000e-04,3.290790000e-04,39.145922,0.108310,1,optimal,0.078776821223127472,4,8,4,0,0,0,0,0,0,5,0,0,0,0,0
