# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: b0a7ffaa4342-dirty
# engine: ssn
# repeat: 200
# warmup: 1 (untimed solves per cell, discarded)
# trace: off
# invocation: /home/ghecht/Projects/hven/.scratch/w6t6/build-release/bench/hven_sqp_corpus --hs --engine ssn --csv /home/ghecht/Projects/hven/.scratch/w6t6/art/raw/hs/perf-ssn-off-r3.csv --hs-trace off --repeat 200 --hs-warmup 1
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-14T11:27:52Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,ssn,off,200,1,1.671162000e-03,1.644272000e-03,2.225120000e-03,34.757133,0.776174,1,optimal,6.9335124869616801e-24,29,0,129,0,0,0,0,0,0,30,0,0,0,0,0
3,ssn,off,200,1,3.435240000e-04,3.292580000e-04,4.066380000e-04,22.525355,0.314434,1,optimal,5.6137622037909853e-18,4,3,25,0,0,0,0,0,0,5,0,0,0,0,0
5,ssn,off,200,1,3.692485000e-04,3.514090000e-04,4.154780000e-04,17.351188,0.318413,1,optimal,-1.9132229549810367,4,0,23,0,0,0,0,0,0,5,0,0,0,0,0
6,ssn,off,200,1,1.073410000e-03,1.050665000e-03,1.104505000e-03,5.015791,0.084457,1,optimal,0,8,8,73,0,0,0,0,0,0,9,0,0,0,0,0
7,ssn,off,200,1,1.119545000e-03,1.101725000e-03,1.159785000e-03,5.186035,0.081572,1,optimal,-1.7320508086422388,9,10,70,0,0,0,0,0,0,10,0,0,0,0,0
10,ssn,off,200,1,6.663905000e-03,6.608010000e-03,6.894798000e-03,4.303603,0.087307,1,optimal,-1.0000000024811417,14,200,206,0,0,8,48,0,0,15,0,0,0,0,0
11,ssn,off,200,1,1.961566000e-03,1.923961000e-03,2.026721000e-03,5.238672,0.067234,1,optimal,-8.4984642243504283,7,47,76,0,0,2,12,0,0,8,0,0,0,0,0
12,ssn,off,200,1,4.166180000e-04,3.983280000e-04,4.595980000e-04,14.706518,0.276529,1,optimal,-30.000000000910365,6,0,27,0,0,0,0,0,0,7,0,0,0,0,0
14,ssn,off,200,1,3.649735000e-04,3.506990000e-04,4.037180000e-04,14.526808,0.309363,1,optimal,1.393464980687884,5,0,19,0,0,0,0,0,0,6,0,0,0,0,0
15,ssn,off,200,1,1.227620000e-03,1.205144000e-03,1.279384000e-03,6.047474,0.094406,1,optimal,360.37976717049241,7,21,44,0,0,1,6,0,0,8,0,0,0,0,0
22,ssn,off,200,1,5.328580000e-04,5.110270000e-04,5.617170000e-04,9.512853,0.201004,1,optimal,1,2,6,34,0,0,0,0,0,0,3,0,0,0,0,0
24,ssn,off,200,1,6.669665000e-04,6.345170000e-04,7.171670000e-04,12.391927,0.174665,1,optimal,-1.0000000000000002,3,10,22,0,0,0,0,0,0,4,0,0,0,0,0
25,ssn,off,200,1,2.664500000e-05,2.631000000e-05,5.379000000e-05,103.133796,0.851296,1,optimal,32.834999999663594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,ssn,off,200,1,1.139719000e-03,1.125395000e-03,1.190075000e-03,5.675083,0.069852,1,optimal,2.282201460984409e-12,17,0,61,0,0,0,0,0,0,18,0,0,0,0,0
27,ssn,off,200,1,1.538992500e-03,1.498383000e-03,1.605613000e-03,6.967545,0.091379,1,optimal,0.040000000000000001,4,27,74,0,0,1,6,0,0,5,0,0,0,0,0
28,ssn,off,200,1,2.803930000e-04,2.684790000e-04,3.389380000e-04,25.128659,0.380029,1,optimal,1.2325951644078309e-32,3,0,20,0,0,0,0,0,0,4,0,0,0,0,0
30,ssn,off,200,1,7.148020000e-04,6.779170000e-04,7.432370000e-04,9.138195,0.163210,1,optimal,1.0000002384185498,11,0,38,0,0,0,0,0,0,12,0,0,0,0,0
33,ssn,off,200,1,5.476070000e-04,5.201280000e-04,5.899570000e-04,12.751663,0.213425,1,optimal,-4.000000000818825,4,3,29,0,0,0,0,0,0,5,0,0,0,0,0
35,ssn,off,200,1,1.332790000e-04,1.312500000e-04,1.679090000e-04,27.505458,0.529401,1,optimal,0.1111111111111108,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0
38,ssn,off,200,1,5.193011000e-03,5.151517000e-03,5.869863000e-03,13.832938,0.137569,1,optimal,3.5412104488228488e-19,49,28,327,0,0,0,0,0,0,50,0,0,0,0,0
39,ssn,off,200,1,1.165164500e-03,1.138355000e-03,1.213365000e-03,6.437718,0.092095,1,optimal,-1.0000000251945493,9,7,64,0,0,0,0,0,0,10,0,0,0,0,0
40,ssn,off,200,1,3.304980000e-04,3.152080000e-04,3.877380000e-04,21.945670,0.361937,1,optimal,-0.25000000000317785,4,0,12,0,0,0,0,0,0,5,0,0,0,0,0
43,ssn,off,200,1,9.018910000e-04,8.658160000e-04,9.426560000e-04,8.519877,0.168112,1,optimal,-44.000000001934538,7,5,54,0,0,0,0,0,0,8,0,0,0,0,0
45,ssn,off,200,1,7.788870000e-04,7.622760000e-04,8.320560000e-04,8.958938,0.106604,1,optimal,0.99999987823864456,3,6,31,0,0,0,0,0,0,4,0,0,0,0,0
76,ssn,off,200,1,2.825440000e-04,2.722790000e-04,4.602180000e-04,66.516720,0.559808,1,optimal,-4.6818181818181817,2,0,18,0,0,0,0,0,0,3,0,0,0,0,0
77,ssn,off,200,1,1.071580000e-03,1.053215000e-03,1.108615000e-03,5.169936,0.080313,1,optimal,0.24150512879002844,12,4,41,2,0,0,0,0,0,13,0,0,0,0,0
79,ssn,off,200,1,3.515780000e-04,3.342280000e-04,4.510780000e-04,33.235868,0.355435,1,optimal,0.078776821223127472,4,0,12,0,0,0,0,0,0,5,0,0,0,0,0
