# hven_sqp_corpus HS-suite provenance (M6 W5 T6.d leg 2)
# binary: 335a6669adf1
# engine: walk
# repeat: 1000
# warmup: 1 (untimed solves per cell, discarded)
# trace: sink
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-base/build/bench/hven_sqp_corpus --hs --engine walk --repeat 1000 --hs-warmup 1 --hs-trace sink --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art/raw/leg2/walk/sink/base-r3.csv
# MKL_NUM_THREADS: 1
# OMP_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T13:02:50Z
# cells: tests/sqp/support/hs_problems.h hs_numbers()
# aggregation: wall_median_s is the MEDIAN of `repeat` in-process solves; the corpus
#              figure is the SUM of per-cell medians, never a mean of ratios.
# NOT gate-scored, and no wall-deadline machinery: these cells run in milliseconds.
# Wall-clock here is quotable ONLY under CLAUDE.md section 7's terms -- solo, pinned,
# MKL_NUM_THREADS=1, OMP_NUM_THREADS=1, one process, alternating arms.
hs,engine,trace,repeat,warmup,wall_median_s,wall_min_s,wall_max_s,spread_pct,median_se_pct,counters_stable,status,f,majors,qp_minors,factorizations,soc_steps,soc_applied,elastic_activations,elastic_escalations,elastic_from_ipqp_escape,ipqp_fallback_rung_b,history_rows,ev_dispatch,ev_soc_resolve,ev_elastic_rung,ev_fallback_rung_b,ev_ssn_warm_grade
1,walk,sink,1000,1,1.282689500e-03,1.274374000e-03,1.575753000e-03,23.495866,0.038986,1,Optimal,6.936546680196378e-24,29,66,27,0,0,0,0,0,0,30,29,0,0,0,0
3,walk,sink,1000,1,2.230690000e-04,2.206990000e-04,2.677690000e-04,21.101094,0.082291,1,Optimal,5.6137536525295306e-18,4,9,4,0,0,0,0,0,0,5,4,0,0,0,0
5,walk,sink,1000,1,1.854090000e-04,1.834890000e-04,2.527090000e-04,37.333679,0.106069,1,Optimal,-1.9132229549810362,4,9,4,0,0,0,0,0,0,5,4,0,0,0,0
6,walk,sink,1000,1,5.834575000e-04,5.728280000e-04,7.005670000e-04,21.893454,0.056790,1,Optimal,0,8,22,8,0,0,0,0,0,0,9,8,0,0,0,0
7,walk,sink,1000,1,7.465365000e-04,7.332460000e-04,8.813960000e-04,19.844977,0.052852,1,Optimal,-1.7320508086422415,9,28,11,0,0,0,0,0,0,10,9,0,0,0,0
10,walk,sink,1000,1,5.503125500e-03,5.446266000e-03,6.775969000e-03,24.162687,0.076180,1,Optimal,-1.0000000024811382,14,218,64,0,0,8,48,0,0,15,14,0,56,0,0
11,walk,sink,1000,1,1.408249000e-03,1.394143000e-03,2.108270000e-03,50.710279,0.139774,1,Optimal,-8.4984642243504283,7,55,9,0,0,2,12,0,0,8,7,0,14,0,0
12,walk,sink,1000,1,4.142935000e-04,4.037580000e-04,5.916870000e-04,45.361320,0.121574,1,Optimal,-30.000000000910362,6,16,6,0,0,0,0,0,0,7,6,0,0,0,0
14,walk,sink,1000,1,2.576490000e-04,2.526490000e-04,3.044590000e-04,20.108753,0.083835,1,Optimal,1.393464980687884,5,10,5,0,0,0,0,0,0,6,5,0,0,0,0
15,walk,sink,1000,1,1.050720500e-03,1.038745000e-03,1.217925000e-03,17.053060,0.053194,1,Optimal,360.37976717049241,7,37,8,0,0,1,6,0,0,8,7,0,7,0,0
22,walk,sink,1000,1,2.718740000e-04,2.670890000e-04,3.787990000e-04,41.088887,0.110208,1,Optimal,1,2,8,2,0,0,0,0,0,0,3,2,0,0,0,0
24,walk,sink,1000,1,4.667180000e-04,4.552080000e-04,5.225770000e-04,14.434626,0.063864,1,Optimal,-1.0000000000000002,3,11,4,0,0,0,0,0,0,4,3,0,0,0,0
25,walk,sink,1000,1,2.715000000e-05,2.685000000e-05,5.753000000e-05,113.001842,0.195873,1,Optimal,32.834999999663594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,walk,sink,1000,1,9.010860000e-04,8.842060000e-04,1.053705000e-03,18.810524,0.049801,1,Optimal,2.2822014587976076e-12,17,37,17,0,0,0,0,0,0,18,17,0,0,0,0
27,walk,sink,1000,1,1.341209000e-03,1.318104000e-03,1.500083000e-03,13.568281,0.054166,1,Optimal,0.040000000000000001,4,37,40,0,0,1,6,0,0,5,4,0,7,0,0
28,walk,sink,1000,1,2.257040000e-04,2.217790000e-04,5.450670000e-04,143.235388,0.243557,1,Optimal,1.2325951644078309e-32,3,8,3,0,0,0,0,0,0,4,3,0,0,0,0
30,walk,sink,1000,1,6.409570000e-04,6.299270000e-04,8.068270000e-04,27.599355,0.054108,1,Optimal,1.0000002384185596,11,24,11,0,0,0,0,0,0,12,11,0,0,0,0
33,walk,sink,1000,1,6.753770000e-04,6.641870000e-04,9.682850000e-04,45.026407,0.077606,1,Optimal,-3.9999999999737859,4,16,5,0,0,0,0,0,0,5,4,0,0,0,0
35,walk,sink,1000,1,9.225000000e-05,9.044900000e-05,1.167990000e-04,28.563686,0.137523,1,Optimal,0.1111111111111108,1,3,1,0,0,0,0,0,0,2,1,0,0,0,0
38,walk,sink,1000,1,3.342825000e-03,3.305805000e-03,3.900473000e-03,17.789385,0.038511,1,Optimal,3.5412391703464998e-19,49,137,48,0,0,0,0,0,0,50,49,0,0,0,0
39,walk,sink,1000,1,6.884370000e-04,6.759670000e-04,7.754270000e-04,14.447219,0.048701,1,Optimal,-1.0000000251936934,9,26,13,0,0,0,0,0,0,10,9,0,0,0,0
40,walk,sink,1000,1,2.333740000e-04,2.303090000e-04,4.526380000e-04,95.267253,0.156118,1,Optimal,-0.25000000000317785,4,8,4,0,0,0,0,0,0,5,4,0,0,0,0
43,walk,sink,1000,1,6.523320000e-04,6.392770000e-04,7.487770000e-04,16.785931,0.053098,1,Optimal,-44.000000001934538,7,23,7,0,0,0,0,0,0,8,7,0,0,0,0
45,walk,sink,1000,1,5.232725000e-04,5.143070000e-04,6.622280000e-04,28.268445,0.067919,1,Optimal,1,3,8,3,0,0,0,0,0,0,4,3,0,0,0,0
76,walk,sink,1000,1,2.798140000e-04,2.743580000e-04,6.268780000e-04,125.983689,0.172827,1,Optimal,-4.6818181818181817,2,9,2,0,0,0,0,0,0,3,2,0,0,0,0
77,walk,sink,1000,1,7.245070000e-04,7.116260000e-04,8.721260000e-04,22.152995,0.056642,1,Optimal,0.24150512879002839,12,29,10,2,0,0,0,0,0,13,12,2,0,0,0
79,walk,sink,1000,1,2.414885000e-04,2.386790000e-04,3.104390000e-04,29.715701,0.090608,1,Optimal,0.078776821223127472,4,8,4,0,0,0,0,0,0,5,4,0,0,0,0
